"CCAA"	"TMUNI"	"IDENTHOGAR"	"HH4_1_i"	"HH4_3_i"	"NORDEN"	"HH7A_i"	"HH7B_i"	"HH7b"	"HH8_i"	"IN1_01"	"IN1_02"	"IN1_03"	"IN1_04"	"IN1_05"	"IN1_06"	"IN1_07"	"IN1_08"	"IN1_09"	"IN1_98"	"IN1_99"	"IN2"	"IN3"	"FACTORHOGAR"
"16"	"4"	"00069071"	"1"	12	"04"	"6"	"3"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3300	"  "	1377.311417
"16"	"4"	"00069101"	"2"	40	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	4800	"  "	1024.647174
"16"	"4"	"00069101"	"1"	37	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	4800	"  "	1024.647174
"16"	"4"	"00069131"	"1"	37	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	945.934449
"16"	"4"	"00069141"	"1"	36	"01"	"1"	"1"	"1"	"2"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	960	"  "	945.934449
"16"	"4"	"00069171"	"2"	59	"01"	"1"	"1"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	505.750595
"16"	"4"	"00069171"	"1"	62	"02"	"6"	"2"	"2"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	505.750595
"16"	"4"	"00069181"	"2"	46	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	481.698664
"16"	"4"	"00069181"	"1"	47	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	481.698664
"16"	"4"	"00069181"	"2"	9	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	481.698664
"16"	"4"	"00069181"	"2"	7	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	481.698664
"16"	"4"	"00069201"	"1"	29	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2000	"  "	914.225578
"16"	"4"	"00069201"	"2"	24	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2000	"  "	914.225578
"16"	"4"	"00069221"	"1"	48	"01"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	664.538926
"16"	"4"	"00069221"	"2"	45	"02"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	664.538926
"16"	"4"	"00069221"	"1"	22	"03"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	664.538926
"16"	"4"	"00069221"	"1"	8	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"07"	664.538926
"16"	"4"	"00075021"	"2"	59	"01"	"1"	"1"	"2"	"2"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	950	"  "	608.292328
"16"	"4"	"00075021"	"1"	56	"02"	"6"	"2"	"2"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	950	"  "	608.292328
"16"	"4"	"00075031"	"1"	73	"01"	"1"	"1"	"8"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	657.481527
"16"	"4"	"00075031"	"2"	62	"02"	"6"	"7"	"8"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	657.481527
"16"	"4"	"00075041"	"1"	47	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	1377.311417
"16"	"4"	"00075041"	"2"	45	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	1377.311417
"16"	"4"	"00075041"	"2"	18	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	1377.311417
"16"	"4"	"00075041"	"1"	12	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	1377.311417
"16"	"4"	"00075071"	"2"	25	"01"	"1"	"1"	"1"	"3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	NA	"  "	1215.854999
"16"	"4"	"00075101"	"2"	49	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	580.482952
"16"	"4"	"00075101"	"1"	51	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	580.482952
"16"	"4"	"00075111"	"1"	61	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2500	"  "	440.995743
"16"	"4"	"00075111"	"2"	54	"02"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2500	"  "	440.995743
"16"	"4"	"00075111"	"1"	23	"03"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2500	"  "	440.995743
"16"	"4"	"00075121"	"2"	46	"01"	"1"	"1"	"3"	"2"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	1235.360823
"16"	"4"	"00075121"	"1"	52	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	1235.360823
"16"	"4"	"00075121"	"2"	19	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	1235.360823
"16"	"4"	"00075121"	"2"	12	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	1235.360823
"16"	"4"	"00075141"	"2"	21	"01"	"1"	"1"	"1"	"3"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	360	"  "	534.004859
"16"	"4"	"00075142"	"1"	18	"01"	"1"	"1"	"1"	"3"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1"	"6"	"6"	NA	"  "	840.49848
"16"	"4"	"00075151"	"2"	62	"01"	"1"	"1"	"3"	"6"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1440.552695
"16"	"4"	"00075151"	"1"	65	"02"	"6"	"2"	"3"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1440.552695
"16"	"4"	"00075151"	"1"	28	"03"	"6"	"3"	"3"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1440.552695
"16"	"4"	"00075151"	"1"	22	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	1440.552695
"16"	"4"	"00075161"	"2"	60	"01"	"1"	"1"	"6"	"2"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1450	"  "	668.882377
"16"	"4"	"00075161"	"2"	86	"02"	"6"	"6"	"6"	"4"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1450	"  "	668.882377
"16"	"4"	"00075171"	"2"	64	"01"	"1"	"1"	"2"	"5"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	571.123162
"16"	"4"	"00075171"	"1"	63	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	571.123162
"16"	"4"	"00075221"	"2"	84	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	813.424373
"16"	"4"	"00081031"	"2"	48	"01"	"1"	"1"	"2"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	665.608249
"16"	"4"	"00081031"	"1"	48	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	665.608249
"16"	"4"	"00081041"	"1"	51	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"08"	297.93469
"16"	"4"	"00081041"	"2"	51	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"08"	297.93469
"16"	"4"	"00081051"	"2"	41	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	632.950491
"16"	"4"	"00081051"	"1"	41	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	632.950491
"16"	"4"	"00081051"	"2"	11	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	632.950491
"16"	"4"	"00081051"	"1"	7	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	632.950491
"16"	"4"	"00081061"	"1"	62	"01"	"1"	"1"	"2"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	505.750595
"16"	"4"	"00081061"	"2"	59	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	505.750595
"16"	"4"	"00081071"	"1"	18	"01"	"1"	"1"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	666.426096
"16"	"4"	"00081071"	"1"	14	"02"	"6"	"7"	"5"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	666.426096
"16"	"4"	"00081071"	"2"	48	"03"	"6"	"6"	"5"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"05"	666.426096
"16"	"4"	"00081081"	"2"	38	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	422.14203
"16"	"4"	"00081081"	"1"	40	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	422.14203
"16"	"4"	"00081081"	"1"	8	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	422.14203
"16"	"4"	"00081091"	"1"	56	"01"	"1"	"1"	"3"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3450	"  "	1086.42031
"16"	"4"	"00081091"	"2"	53	"02"	"6"	"2"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3450	"  "	1086.42031
"16"	"4"	"00081091"	"2"	27	"03"	"6"	"3"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3450	"  "	1086.42031
"16"	"4"	"00081091"	"2"	21	"04"	"6"	"3"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3450	"  "	1086.42031
"16"	"4"	"00081111"	"2"	45	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	625.032257
"16"	"4"	"00081121"	"2"	68	"01"	"1"	"1"	"1"	"5"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1450	"  "	813.424373
"16"	"4"	"00081131"	"1"	36	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	1175.236009
"16"	"4"	"00081131"	"2"	31	"02"	"6"	"2"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	1175.236009
"16"	"4"	"00081131"	"1"	0	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"06"	1175.236009
"16"	"4"	"00081141"	"1"	50	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1700	"  "	420.527663
"16"	"4"	"00081141"	"2"	53	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1700	"  "	420.527663
"16"	"4"	"00081141"	"1"	20	"03"	"6"	"3"	"3"	"7"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1700	"  "	420.527663
"16"	"4"	"00081151"	"2"	39	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	807.094045
"16"	"4"	"00081151"	"1"	41	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	807.094045
"16"	"4"	"00081151"	"2"	8	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	807.094045
"16"	"4"	"00081151"	"2"	3	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	807.094045
"16"	"4"	"00094011"	"2"	44	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1300	"  "	1051.101148
"16"	"4"	"00094021"	"1"	42	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	422.14203
"16"	"4"	"00094021"	"2"	39	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	422.14203
"16"	"4"	"00094021"	"1"	5	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	422.14203
"16"	"4"	"00094041"	"1"	41	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1600	"  "	646.410682
"16"	"4"	"00094051"	"1"	34	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1700	"  "	1726.848839
"16"	"4"	"00094061"	"2"	23	"01"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1700	"  "	502.41777
"16"	"4"	"00094061"	"1"	24	"02"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1700	"  "	502.41777
"16"	"4"	"00094071"	"1"	56	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1950	"  "	860.846525
"16"	"4"	"00094081"	"1"	37	"01"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3500	"  "	510.642027
"16"	"4"	"00094081"	"2"	42	"02"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3500	"  "	510.642027
"16"	"4"	"00094081"	"1"	6	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3500	"  "	510.642027
"16"	"4"	"00094091"	"2"	41	"01"	"1"	"1"	"2"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2200	"  "	847.42198
"16"	"4"	"00094091"	"1"	41	"02"	"6"	"2"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2200	"  "	847.42198
"16"	"4"	"00094101"	"1"	47	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1600	"  "	671.275733
"16"	"4"	"00094111"	"2"	35	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	738.470614
"16"	"4"	"00094111"	"1"	35	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	738.470614
"16"	"4"	"00094111"	"1"	6	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	738.470614
"16"	"4"	"00094111"	"1"	3	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"98"	738.470614
"16"	"4"	"00094141"	"1"	35	"01"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	922.723196
"16"	"4"	"00094141"	"2"	35	"02"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"06"	922.723196
"16"	"4"	"00094151"	"2"	36	"01"	"1"	"1"	"3"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1385.677432
"16"	"4"	"00094151"	"1"	36	"02"	"6"	"2"	"3"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1385.677432
"16"	"4"	"00094151"	"2"	3	"03"	"6"	"3"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1385.677432
"16"	"4"	"00094151"	"2"	0	"04"	"6"	"3"	"3"	"7"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3000	"  "	1385.677432
"16"	"4"	"00108021"	"2"	55	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	411.209317
"16"	"4"	"00108041"	"2"	49	"01"	"1"	"1"	"5"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	719.649037
"16"	"4"	"00108041"	"1"	53	"02"	"6"	"2"	"5"	"2"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	719.649037
"16"	"4"	"00108041"	"2"	14	"03"	"6"	"3"	"5"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	719.649037
"16"	"4"	"00108041"	"2"	12	"04"	"6"	"3"	"5"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	719.649037
"16"	"4"	"00108061"	"1"	88	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	785.83502
"16"	"4"	"00108071"	"2"	38	"01"	"1"	"1"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	454.006043
"16"	"4"	"00108071"	"2"	14	"02"	"6"	"3"	"6"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"04"	454.006043
"16"	"4"	"00108081"	"2"	35	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	762.683612
"16"	"4"	"00108081"	"1"	41	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	762.683612
"16"	"4"	"00108091"	"2"	45	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	625.032257
"16"	"4"	"00108111"	"2"	67	"01"	"1"	"1"	"6"	"5"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1850	"  "	835.973097
"16"	"4"	"00108111"	"2"	90	"02"	"6"	"6"	"6"	"4"	"6"	"6"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1850	"  "	835.973097
"16"	"4"	"00108121"	"1"	69	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	657.481527
"16"	"4"	"00108121"	"2"	63	"02"	"6"	"2"	"2"	"6"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	657.481527
"16"	"4"	"00108131"	"2"	59	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	645.370892
"16"	"4"	"00108131"	"1"	64	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	645.370892
"16"	"4"	"00108131"	"2"	24	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"10"	645.370892
"16"	"4"	"00108141"	"2"	51	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	318.263699
"16"	"4"	"00108141"	"1"	63	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"09"	318.263699
"16"	"4"	"00108151"	"2"	62	"01"	"1"	"1"	"4"	"6"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	1145.633595
"16"	"4"	"00108151"	"1"	69	"02"	"6"	"2"	"4"	"4"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	1145.633595
"16"	"4"	"00108151"	"1"	30	"03"	"6"	"3"	"4"	"1"	"1"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"07"	1145.633595
"16"	"4"	"00108161"	"2"	74	"01"	"1"	"1"	"1"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99999	"98"	813.424373
"16"	"4"	"00115011"	"2"	55	"01"	"1"	"1"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	4000	"  "	470.339998
"16"	"4"	"00115011"	"1"	54	"02"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	4000	"  "	470.339998
"16"	"4"	"00115031"	"1"	58	"01"	"6"	"2"	"2"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	688.060814
"16"	"4"	"00115031"	"2"	60	"02"	"1"	"1"	"2"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	99998	"08"	688.060814
"16"	"4"	"00115051"	"1"	46	"01"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3500	"  "	505.438474
"16"	"4"	"00115051"	"2"	43	"02"	"6"	"2"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3500	"  "	505.438474
"16"	"4"	"00115051"	"2"	9	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3500	"  "	505.438474
"16"	"4"	"00115051"	"1"	7	"04"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	3500	"  "	505.438474
"16"	"4"	"00115061"	"2"	60	"01"	"1"	"1"	"1"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1500	"  "	522.070375
"16"	"4"	"00115071"	"2"	52	"01"	"6"	"2"	"3"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2500	"  "	1091.174841
"16"	"4"	"00115071"	"1"	25	"02"	"6"	"3"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2500	"  "	1091.174841
"16"	"4"	"00115071"	"1"	22	"03"	"6"	"3"	"3"	"3"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2500	"  "	1091.174841
"16"	"4"	"00115071"	"1"	55	"04"	"1"	"1"	"3"	"1"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2500	"  "	1091.174841
"16"	"4"	"00115081"	"1"	72	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1300	"  "	821.677914
"16"	"4"	"00115081"	"2"	67	"02"	"6"	"2"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	1300	"  "	821.677914
"16"	"4"	"00115091"	"1"	71	"01"	"1"	"1"	"2"	"4"	"6"	"6"	"1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	2300	"  "	657.481527
