"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO_i"	"EDAD_i"	"NORDEN_Ai"	"NORDEN_Mi"	"NADULTOS"	"NMENORES"	"A7_1_i"	"NORDEN_Pref"	"A7_2"	"A8_1_i"	"A8_2_i"	"NORINF"	"A9_otra"	"A10_i"	"A11_i"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"FACTORHOGAR"	"CLASE_PR"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"D26"
"01"	"00914011"	"6"	"1"	20	"04"	"  "	4	0	"2"	"02"	"03"	"2"	"07"	"02"	" "	"05"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"016"	"   "	"770"	"   "	"1"	" "	1694.26	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"02"
"01"	"00914021"	"6"	"1"	53	"01"	"  "	3	0	"1"	"01"	"02"	"2"	"02"	"03"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"012"	"   "	"951"	"   "	"1"	" "	1345.825	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914021"	"6"	"2"	48	"02"	"  "	3	0	"2"	"01"	"02"	"1"	"01"	"03"	" "	"04"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"012"	"   "	"951"	"   "	"1"	" "	1345.825	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"01"	"00914021"	"6"	"2"	22	"03"	"  "	3	0	"2"	"01"	"02"	"2"	"03"	"03"	" "	"06"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"012"	"   "	"951"	"   "	"1"	" "	1345.825	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914031"	"6"	"1"	76	"01"	"  "	3	0	"1"	"01"	"01"	"1"	"01"	"03"	" "	"03"	"3"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1001.568	"6"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"01"	"00914031"	"6"	"1"	76	"02"	"  "	3	0	"2"	"01"	"01"	"2"	"08"	"03"	" "	"03"	"3"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1001.568	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914031"	"6"	"2"	75	"03"	"  "	3	0	"2"	"01"	"01"	"2"	"07"	"03"	" "	"03"	"3"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1001.568	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914041"	"6"	"1"	53	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	977.703	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00914051"	"6"	"2"	34	"01"	"  "	1	2	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"1"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	122.692	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00914051"	"6"	"2"	9	"  "	"51"	1	2	"2"	"01"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	122.692	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914051"	"6"	"1"	0	"  "	"52"	1	2	"2"	"01"	"01"	"2"	"03"	"01"	" "	"01"	"7"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	122.692	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914061"	"6"	"2"	42	"01"	"  "	2	1	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	868.145	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"01"	"00914061"	"6"	"1"	42	"02"	"  "	2	1	"2"	"01"	"01"	"2"	"02"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	868.145	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914061"	"6"	"2"	5	"  "	"51"	2	1	"2"	"01"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	868.145	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914071"	"6"	"1"	84	"01"	"  "	4	0	"2"	"02"	"02"	"2"	"06"	"03"	" "	"04"	"3"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1717.187	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914071"	"6"	"2"	54	"02"	"  "	4	0	"1"	"02"	"02"	"1"	"01"	"03"	" "	"09"	"1"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1717.187	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"03"
"01"	"00914071"	"6"	"1"	32	"03"	"  "	4	0	"2"	"02"	"02"	"2"	"03"	"03"	" "	"09"	"4"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1717.187	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914071"	"6"	"1"	25	"04"	"  "	4	0	"2"	"02"	"02"	"2"	"03"	"03"	" "	"07"	"2"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1717.187	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914081"	"6"	"1"	44	"01"	"  "	2	2	"1"	"01"	"02"	"2"	"02"	"01"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"016"	"   "	"951"	"   "	"1"	" "	809.524	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914081"	"6"	"2"	42	"02"	"  "	2	2	"2"	"01"	"02"	"1"	"01"	"01"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"016"	"   "	"951"	"   "	"1"	" "	809.524	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914081"	"6"	"2"	3	"  "	"51"	2	2	"2"	"01"	"02"	"2"	"03"	"01"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"016"	"   "	"951"	"   "	"1"	" "	809.524	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914081"	"6"	"1"	11	"  "	"52"	2	2	"2"	"01"	"02"	"2"	"03"	"01"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"016"	"   "	"951"	"   "	"1"	" "	809.524	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914091"	"6"	"1"	65	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	905.598	"6"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"02"
"01"	"00914091"	"6"	"2"	60	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"04"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	905.598	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914101"	"6"	"1"	47	"01"	"  "	3	1	"1"	"01"	"03"	"2"	"06"	"02"	" "	"03"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	1279.774	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914101"	"6"	"2"	42	"02"	"  "	3	1	"2"	"01"	"03"	"2"	"06"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	1279.774	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914101"	"6"	"2"	15	"03"	"  "	3	1	"2"	"01"	"03"	"1"	"01"	"02"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	1279.774	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914101"	"6"	"1"	12	"  "	"51"	3	1	"2"	"01"	"03"	"2"	"07"	"02"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	1279.774	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00914111"	"6"	"2"	74	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	286.315	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00914121"	"6"	"2"	78	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	286.315	"6"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00914131"	"6"	"1"	33	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1742.182	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00914141"	"6"	"2"	25	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"07"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1344.94	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00914151"	"6"	"1"	31	"01"	"  "	2	2	"2"	"02"	"01"	"1"	"01"	"01"	" "	"04"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"471"	"   "	"550"	"   "	"1"	" "	1383.531	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"02"
"01"	"00914151"	"6"	"2"	30	"02"	"  "	2	2	"1"	"02"	"01"	"2"	"02"	"01"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"471"	"   "	"550"	"   "	"1"	" "	1383.531	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914151"	"6"	"1"	4	"  "	"51"	2	2	"2"	"02"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"471"	"   "	"550"	"   "	"1"	" "	1383.531	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00914151"	"6"	"2"	1	"  "	"52"	2	2	"2"	"02"	"01"	"2"	"03"	"01"	" "	"01"	"7"	"3"	" "	" "	"   "	"   "	" "	" "	"471"	"   "	"550"	"   "	"1"	" "	1383.531	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915021"	"6"	"1"	55	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	577.373	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00915031"	"6"	"2"	81	"01"	"  "	4	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"3"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	883.548	"9"	"2"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"02"
"01"	"00915031"	"6"	"1"	63	"02"	"  "	4	0	"2"	"01"	"01"	"2"	"04"	"01"	" "	"06"	"3"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	883.548	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915031"	"6"	"2"	53	"03"	"  "	4	0	"2"	"01"	"01"	"2"	"03"	"01"	" "	"07"	"6"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	883.548	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915031"	"6"	"2"	51	"04"	"  "	4	0	"2"	"01"	"01"	"2"	"03"	"01"	" "	"07"	"5"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	883.548	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915041"	"6"	"1"	83	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"03"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"233"	"   "	"819"	" "	"1"	975.161	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915041"	"6"	"2"	81	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"03"	"6"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"233"	"   "	"819"	" "	"1"	975.161	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"01"	"00915051"	"6"	"1"	66	"01"	"  "	3	1	"2"	"02"	"02"	"2"	"02"	"02"	" "	"04"	"3"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	949.864	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915051"	"6"	"2"	45	"02"	"  "	3	1	"1"	"02"	"02"	"1"	"01"	"02"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	949.864	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"03"
"01"	"00915051"	"6"	"1"	18	"03"	"  "	3	1	"2"	"02"	"02"	"2"	"03"	"02"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	949.864	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915051"	"6"	"2"	7	"  "	"51"	3	1	"2"	"02"	"02"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	949.864	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915061"	"6"	"1"	45	"01"	"  "	2	1	"1"	"01"	"02"	"2"	"02"	"02"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"412"	"   "	"712"	"   "	"3"	" "	890.795	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915061"	"6"	"2"	43	"02"	"  "	2	1	"2"	"01"	"02"	"1"	"01"	"02"	" "	"05"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"412"	"   "	"712"	"   "	"3"	" "	890.795	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"02"
"01"	"00915061"	"6"	"1"	14	"  "	"51"	2	1	"2"	"01"	"02"	"2"	"03"	"02"	" "	"04"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"412"	"   "	"712"	"   "	"3"	" "	890.795	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915071"	"6"	"2"	70	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	286.315	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00915081"	"6"	"1"	61	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"02"	"2"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	654.499	"5"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"01"
"01"	"00915091"	"6"	"1"	48	"01"	"  "	3	1	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1323.678	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"1"	"03"
"01"	"00915091"	"6"	"2"	45	"02"	"  "	3	1	"2"	"01"	"01"	"2"	"02"	"01"	" "	"05"	"6"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1323.678	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915091"	"6"	"2"	16	"03"	"  "	3	1	"2"	"01"	"01"	"2"	"03"	"01"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1323.678	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915091"	"6"	"2"	14	"  "	"51"	3	1	"2"	"01"	"01"	"2"	"03"	"01"	" "	"05"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	1323.678	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915101"	"6"	"1"	86	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"04"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"011"	"   "	"611"	" "	"3"	975.161	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915101"	"6"	"2"	74	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"04"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"011"	"   "	"611"	" "	"3"	975.161	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00915121"	"6"	"1"	68	"01"	"  "	3	0	"1"	"01"	"03"	"2"	"06"	"02"	" "	"04"	"3"	"4"	"1"	" "	"   "	"   "	" "	" "	"   "	"201"	"   "	"731"	" "	"1"	1412.956	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915121"	"6"	"2"	65	"02"	"  "	3	0	"2"	"01"	"03"	"2"	"06"	"02"	" "	"04"	"6"	"4"	"1"	" "	"   "	"   "	" "	" "	"   "	"201"	"   "	"731"	" "	"1"	1412.956	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915121"	"6"	"1"	30	"03"	"  "	3	0	"2"	"01"	"03"	"1"	"01"	"02"	" "	"09"	"4"	"4"	"1"	" "	"   "	"   "	" "	" "	"   "	"201"	"   "	"731"	" "	"1"	1412.956	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"01"	"00915131"	"6"	"1"	70	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"03"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	975.161	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00915131"	"6"	"2"	66	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"02"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	975.161	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"01"	"00915141"	"6"	"1"	52	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	977.703	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00915151"	"6"	"1"	66	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"04"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	905.598	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"01"	"00915151"	"6"	"2"	63	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"04"	"2"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	905.598	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916011"	"1"	"2"	85	"01"	"  "	3	0	"1"	"01"	"02"	"2"	"06"	"01"	" "	"04"	"3"	"6"	"2"	" "	"842"	"111"	"1"	" "	"   "	"   "	"   "	"   "	" "	" "	305.623	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916011"	"1"	"2"	49	"02"	"  "	3	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"09"	"1"	"6"	"2"	" "	"842"	"111"	"1"	" "	"   "	"   "	"   "	"   "	" "	" "	305.623	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"99"
"02"	"00916011"	"1"	"2"	42	"03"	"  "	3	0	"2"	"01"	"02"	"2"	"07"	"01"	" "	"03"	"5"	"6"	"2"	" "	"842"	"111"	"1"	" "	"   "	"   "	"   "	"   "	" "	" "	305.623	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916031"	"1"	"2"	77	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"06"	"01"	" "	"04"	"3"	"6"	"2"	" "	"011"	"611"	"3"	" "	"   "	"   "	"   "	"   "	" "	" "	469.757	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916031"	"1"	"1"	49	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"05"	"1"	"6"	"2"	" "	"011"	"611"	"3"	" "	"   "	"   "	"   "	"   "	" "	" "	469.757	"5"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"03"
"02"	"00916041"	"1"	"2"	38	"01"	"  "	2	1	"2"	"02"	"01"	"1"	"01"	"01"	" "	"05"	"6"	"3"	" "	" "	"   "	"   "	" "	" "	"432"	"   "	"751"	"   "	"3"	" "	789.871	"4"	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"03"
"02"	"00916041"	"1"	"1"	33	"02"	"  "	2	1	"1"	"02"	"01"	"2"	"02"	"01"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"432"	"   "	"751"	"   "	"3"	" "	789.871	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916041"	"1"	"2"	4	"  "	"51"	2	1	"2"	"02"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"432"	"   "	"751"	"   "	"3"	" "	789.871	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916061"	"1"	"2"	89	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"04"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	533.632	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"02"	"00916081"	"1"	"1"	57	"01"	"  "	3	0	"1"	"01"	"02"	"2"	"02"	"03"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"852"	"   "	"224"	"   "	"1"	" "	368.849	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916081"	"1"	"2"	56	"02"	"  "	3	0	"2"	"01"	"02"	"1"	"01"	"03"	" "	"06"	"6"	"3"	" "	" "	"   "	"   "	" "	" "	"852"	"   "	"224"	"   "	"1"	" "	368.849	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"02"	"00916081"	"1"	"1"	20	"03"	"  "	3	0	"2"	"01"	"02"	"2"	"03"	"03"	" "	"06"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"852"	"   "	"224"	"   "	"1"	" "	368.849	"2"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916091"	"1"	"1"	32	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	820.667	"2"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
"02"	"00916091"	"1"	"2"	30	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"09"	"2"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	820.667	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"99"
"02"	"00916101"	"1"	"2"	71	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"03"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	469.757	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
