"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO"	"EDAD"	"NORDEN"	"NADULTOS"	"NMENORES"	"A9"	"NORDEN_Pref"	"A7_2a"	"A7_2m"	"A8"	"NORINF"	"A5_otra"	"A10"	"A11"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"CLASE_PR"	"C22_1"	"C22_2"	"C22_3"	"C22_4"	"C22_5"	"C22_6"	"C22_7"	"C22_8"	"C22_9"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"INGRESOS"	"FACTORHOGAR"
16	0000186	1	1	69	01	1	0	1	01	01		01	01			3	1													1	3	3	3	2	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		03	16
16	0000188	1	2	78	01	1	0	1	01	01		01	01			3	1													3	2	1	3	1	1	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		99	16
16	0000189	1	1	61	02	2	0	1	02	02		01	01		03	2	2													4	3	3	3	3	3	1	3	3	3	2	1	2	2	2	2	2	2	2	2	2		99	16
16	0000190	1	2	64	02	2	0			01		02	01		99	1	2													5	2	2	3	1	1	3	3	3	1													99	16
16	0000191	1	2	76	02	2	0			02		01	02			6	2													2	3	1	3	1	1	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		99	16
16	0000192	1	2	63	02	2	0			01		02	01		04	1	2													5	2	2	3	1	2	3	3	1	9													99	16
16	0000193	1	2	48	02	4	0			01		02	01		05	1	3													5	3	3	3	2	3	3	3	3	3													99	16
16	0000193	1	1	19	04	4	0			01		03	01		06	4	3													5	3	3	3	2	3	3	3	3	3													99	16
16	0000194	1	2	70	02	5	0			03		08	03		99	3	7													5	3	1	3	3	3	3	3	3	3													99	16
16	0000194	1	1	44	04	5	0			03		08	03		99	1	7													5	3	1	3	3	3	3	3	3	3													99	16
16	0000195	1	1	42	01	2	2	1	01	01	03	01	01			1	3													3	3	1	3	2	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	16
16	0000195	1	1	12	03	2	2			01	03	03	01		04	4	3													3	3	1	3	2	3	3	3	1	3													04	16
16	0000196	1	2	40	01	2	3			04	02	02	04		05	1	3													3	3	3	3	3	3	3	3	3	3													99	16
16	0000196	1	1	4	03	2	3			04	02	03	04		01	4	3													3	3	3	3	3	3	3	3	3	3													99	16
16	0000196	1	2	4	05	2	3			04	02	03	04		01	4	3													3	3	3	3	3	3	3	3	3	3													99	16
16	0000198	6	1	73	01	2	0	1	01	02		02	01		06	3	2	1							329		131		2	1	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	16
16	0000199	6	1	77	01	2	0	1	01	01		01	02		05	3	2													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	16
16	0000200	6	1	59	01	2	0	1	01	02		02	02		08	1	2							494		841		3		5	3	3	3	3	3	3	3	3	3													04	16
16	0000201	6	1	46	01	2	0			01		01	02		04	2	8													3	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		02	16
16	0000202	6	1	58	02	4	0	1	02	04		06	04		08	3	3	1							412		712		1	5	3	3	3	3	3	3	3	3	3													99	16
16	0000202	6	1	23	04	4	0			04		01	04			2	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		99	16
16	0000203	6	2	52	01	3	0			01		01	01			1	3													5	2	3	2	3	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		99	16
16	0000203	6	2	16	03	3	0			01		03	01		05	4	3													5	2	3	2	3	3	3	3	1	3													99	16
16	0000204	6	1	6	02	2	1			01	02	03	01		01	4	3													5	3	3	3	3	3	3	3	3	3													04	16
16	0000205	6	1	80	01	2	0	1	01	02		02	01		04	3	2	1							107		770		3	5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	16
16	0000206	6	2	49	01	3	1			02	03	02	01		07	5	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	16
16	0000206	6	1	12	03	3	1			02	03	03	01		03	4	3													3	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	16
08	0000207	1	1	86	01	1	0	1	01	01		01	01			3	1													3	2	3	3	2	3	3	3	1	3	2	2	1	2	2	2	2	2	2	2	2		04	8
08	0000209	1	2	90	01	1	0	1	01	01		01	01			3	1													2	3	3	2	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	8
08	0000211	1	2	75	01	2	0			02		02	02		99	3	2													3	3	3	1	2	3	3	3	3	3													05	8
08	0000212	1	1	63	01	2	0			03		02	03		09	1	2													6	2	3	3	2	3	2	3	3	3													03	8
08	0000213	1	1	48	01	3	0	1	01	03		06	03		03	1	3							014		620		1		5	3	3	3	3	3	3	3	3	3													01	8
08	0000213	1	2	21	03	3	0			03		01	03			4	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		01	8
08	0000214	1	1	53	02	2	0			01		02	02		05	1	2													2	3	2	2	3	3	3	3	3	3													05	8
08	0000215	1	1	46	02	3	1	1	02	01	03	02	01		09	1	3							351		112		1		1	3	2	1	3	3	3	3	2	3													04	8
08	0000215	1	1	16	04	3	1			01	03	03	01		05	4	3													1	3	2	1	3	3	3	3	2	3													04	8
08	0000217	1	2	44	01	2	1	1	01	01	03	01	01			1	3													2	3	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000217	1	1	12	03	2	1			01	03	03	01		04	4	3													2	3	3	3	3	3	3	3	2	3													05	8
08	0000218	1	1	33	02	2	0			01		03	01		09	2	6													2	2	3	3	3	3	3	3	3	3													04	8
08	0000220	1	2	72	01	3	0	1	01	01		01	01			3	8													6	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000220	1	2	30	03	3	0			01		10	01		04	2	8													6	3	3	3	3	3	3	3	3	3													01	8
08	0000221	1	2	75	02	2	0			01		02	02		04	3	2													2	3	3	3	3	3	3	3	2	3													03	8
08	0000222	1	2	83	02	3	0			02		01	02			6	4													9	3	3	2	3	3	3	2	2	3	1	2	1	2	2	2	2	2	2	2	2	1	03	8
08	0000223	1	2	86	01	1	0	1	01	01		01	00	1		3	1													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000224	1	2	12	02	1	1			01	02	03	01		04	4	5													3	1	3	1	3	3	3	3	2	3													03	8
08	0000225	1	2	48	02	3	1			01	04	02	01		05	1	3													3	2	1	3	2	3	1	2	2	2													04	8
08	0000225	1	2	14	04	3	1			01	04	03	01		05	4	3													3	2	1	3	2	3	1	2	2	2													04	8
08	0000226	1	2	46	02	2	3			01	03	02	01		05	6	3													4	3	3	3	3	3	3	3	3	3													03	8
08	0000226	1	1	9	04	2	3			01	03	03	01		01	4	3													4	3	3	3	3	3	3	3	3	3													03	8
08	0000227	1	2	77	01	1	0	1	01	01		01	01			3	1													4	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000229	1	1	62	01	3	0	1	01	03		06	03		04	1	4							494		843		1		5	2	2	2	3	3	3	3	3	3													02	8
08	0000229	1	1	36	03	3	0			03		01	03			2	4													5	2	2	2	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	8
08	0000230	1	2	56	02	3	0	1	02	02		01	02			1	4													6	3	3	3	3	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000231	1	1	24	01	4	0			04		07	04		07	4	3													4	3	3	3	3	3	3	3	2	3													04	8
08	0000231	1	2	52	03	4	0			04		06	04		05	6	3													4	3	3	3	3	3	3	3	2	3													04	8
08	0000232	1	1	22	01	3	0			01		01	01			1	5													5	2	3	3	2	9	9	2	2	3	1	2	2	2	2	2	2	2	2	2	2		02	8
08	0000232	1	2	17	03	3	0			01		07	01		06	4	5													5	2	3	3	2	9	9	2	2	3													02	8
08	0000234	1	1	47	01	2	2	1	01	01	03	01	01			1	3													4	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000234	1	2	14	03	2	2			01	03	03	01		04	4	3													4	2	2	2	2	2	2	2	2	2													04	8
08	0000235	1	2	71	01	1	0	1	01	01		01	01			3	1													9	3	3	3	1	3	3	3	2	3	2	2	2	2	2	2	2	1	2	2	2		01	8
08	0000236	1	1	25	02	3	0			03		03	03		08	1	4													5	2	2	2	3	3	3	3	2	3													05	8
08	0000237	1	2	24	01	2	0			02		02	02		09	1	2													4	2	3	2	2	2	3	3	3	2													04	8
08	0000238	1	1	90	01	1	0	1	01	01		01	00	1		3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	8
08	0000239	1	1	29	02	3	0			01		03	01		05	1	5													5	2	3	3	3	3	3	3	2	3													04	8
08	0000240	1	2	57	01	5	0	1	01	03		06	03		05	2	8						1		841		921		1	6	2	3	3	3	3	3	3	3	3													04	8
08	0000240	1	2	26	03	5	0			03		01	03			2	8													6	2	3	3	3	3	3	3	3	3	2	1	1	2	2	2	2	2	2	2	2	2	04	8
08	0000240	1	2	67	05	5	0			03		08	03		04	3	8													6	2	3	3	3	3	3	3	3	3													04	8
08	0000241	1	2	62	02	4	0			01		02	01		04	3	4													6	3	3	3	3	3	3	3	3	3													04	8
08	0000241	1	2	33	04	4	0			01		03	01		04	2	4													6	3	3	3	3	3	3	3	3	3													04	8
08	0000242	1	1	53	02	6	0			05		07	03		04	2	7													3	3	3	3	3	3	3	3	3	3													05	8
08	0000242	1	1	49	04	6	0			05		07	03		04	5	7													3	3	3	3	3	3	3	3	3	3													05	8
08	0000242	1	2	18	06	6	0			05		08	03		05	4	7													3	3	3	3	3	3	3	3	3	3													05	8
08	0000243	1	2	47	02	2	2	1	02	02	04	01	02			1	3													2	2	2	2	2	3	2	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000243	1	1	10	04	2	2			02	04	03	02		03	4	3													2	2	2	2	2	3	2	2	2	3													05	8
08	0000244	1	1	59	02	3	1	1	02	01	04	02	01		04	1	3							471		522		1		5	3	3	3	2	3	9	3	3	3													05	8
08	0000244	1	2	14	04	3	1			01	04	03	01		04	4	3													5	3	3	3	2	3	9	3	3	3													05	8
08	0000245	1	1	26	02	2	1	1	02	01	03	02	01		07	1	3							561		511		1		5	3	3	3	3	3	3	3	3	3													02	8
08	0000246	1	2	43	01	2	0			01		01	01			2	2													5	2	2	2	1	3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2		03	8
08	0000247	1	1	85	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	8
08	0000248	1	2	24	02	3	0			01		03	01		09	1	5													1	3	3	2	1	3	1	3	3	3													05	8
08	0000249	1	1	56	01	3	0	1	01	03		06	01		07	1	3							467		412		1		3	3	3	3	2	3	3	3	3	2													05	8
08	0000249	1	1	19	03	3	0			03		01	01		06	4	3													3	3	3	3	2	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000250	1	2	70	03	3	0			03		01	02		03	6	4													5	2	2	3	2	3	3	3	2	2	2	2	1	2	2	2	2	2	2	2	2		04	8
08	0000251	1	1	43	01	3	0	1	01	01		01	01			1	3													3	3	3	2	3	3	3	3	3	2	1	2	2	2	1	2	2	2	2	2	2	1	05	8
08	0000251	1	2	18	03	3	0			01		03	01		07	4	3													3	3	3	2	3	3	3	3	3	2													05	8
08	0000253	1	1	52	01	1	0	1	01	01		01	01			1	1													6	2	3	3	1	3	3	2	2	2	1	2	2	2	2	2	2	2	2	2	2		03	8
08	0000254	1	1	72	02	2	0	1	02	01		02	01		05	3	2	1							494		843		2	5	3	3	3	2	3	3	3	3	3													02	8
08	0000255	1	1	19	02	3	0			01		03	01		06	4	5													6	3	3	3	3	3	3	3	3	3													04	8
08	0000256	1	2	49	01	2	1	1	01	01	03	01	01			1	3													1	2	1	9	1	2	2	3	1	1	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000256	1	1	12	03	2	1			01	03	03	01		04	4	3													1	2	1	9	1	2	2	3	1	1													05	8
08	0000257	1	1	11	02	2	2			04	02	03	04		03	4	3													1	3	2	2	2	3	3	2	2	3													05	8
08	0000257	1	1	45	04	2	2	1	04	04	02	01	04			1	3													1	3	2	2	2	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000259	1	1	70	01	3	0	1	01	01		01	01			3	4													2	1	3	2	2	3	2	1	3	3	2	2	1	2	2	2	2	2	2	2	2		05	8
08	0000259	1	1	44	03	3	0			01		03	01		09	2	4													2	1	3	2	2	3	2	1	3	3													05	8
08	0000261	1	1	73	01	2	0	1	01	02		02	01		09	3	2	1							641		261		1	1	2	3	3	2	3	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2		04	8
08	0000262	1	2	44	01	2	2			04	02	02	04		09	1	3													4	3	3	3	3	3	3	3	2	3													04	8
08	0000262	1	1	6	03	2	2			04	02	03	04		01	4	3													4	3	3	3	3	3	3	3	2	3													04	8
08	0000263	1	2	74	01	1	0	1	01	01		01	01			3	1													5	2	3	3	3	3	3	3	1	2	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000265	1	1	63	01	1	0	1	01	01		01	01			1	1													1	2	2	2	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000267	1	1	13	01	1	2			03	02	03	03		04	4	5													1	2	3	2	3	3	3	3	2	9													04	8
08	0000267	1	2	44	03	1	2	1	03	03	02	01	03			1	5													1	2	3	2	3	3	3	3	2	9	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000269	1	1	24	02	1	0	1	02	02		01	00	1		1	1													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	1	2	2	2	1	01	8
08	0000271	1	2	43	01	2	0	1	01	02		02	02		09	1	2							841		450		1		3	2	3	2	2	2	2	2	1	2													05	8
08	0000272	1	2	60	01	1	0	1	01	01		01	01			1	1													6	3	3	3	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		02	8
08	0000273	1	2	63	02	2	0			02		01	01		09	1	2													1	3	3	3	3	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000275	1	1	60	01	3	0	1	01	02		02	02		09	1	4							854		221		1		1	3	3	2	3	3	3	3	3	3													05	8
08	0000275	1	2	29	03	3	0			02		03	02		09	1	4													1	3	3	2	3	3	3	3	3	3													05	8
08	0000276	1	1	57	02	2	0	1	02	02		01	01		09	1	2													1	3	3	2	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000277	1	1	62	02	3	0			02		01	01		06	1	4													3	2	3	3	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000278	1	1	41	01	2	2			02	04	02	02		08	1	3													5	3	3	3	3	3	3	3	3	3													04	8
08	0000278	1	2	10	03	2	2			02	04	03	02		03	4	3													5	3	3	3	3	3	3	3	3	3													04	8
08	0000279	1	1	45	01	2	2	1	01	01	03	01	01			1	3													3	3	3	3	3	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000279	1	1	5	03	2	2			01	03	03	01		01	4	3													3	3	3	3	3	3	3	2	3	3													05	8
08	0000280	1	2	75	01	1	0	1	01	01		01	01			3	1													5	3	2	1	3	3	3	2	3	2	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000282	1	2	36	01	2	1			02	03	02	02		05	1	3													5	2	3	1	3	3	3	2	3	3													03	8
08	0000282	1	1	1	03	2	1			02	03	03	02		01	7	3													5	2	3	1	3	3	3	2	3	3													03	8
08	0000283	1	1	71	02	2	0	1	02	01		02	01		04	3	2	1							412		712		1	5	2	3	1	2	3	3	2	3	2													04	8
08	0000284	1	2	64	02	2	0			02		01	02			6	2													4	2	3	1	2	3	3	2	3	2	2	2	1	2	2	2	2	2	2	2	2		03	8
08	0000285	1	2	55	02	3	0			02		01	02			1	4													5	3	3	3	1	3	3	3	3	3	1	1	2	2	2	2	2	2	2	2	2	1	04	8
08	0000286	1	2	64	01	2	0			01		01	01			3	2													1	3	3	1	3	3	3	2	3	3	1	2	1	2	2	2	2	2	2	2	2	1	05	8
08	0000287	1	1	46	01	2	1	1	01	03	02	02	01		07	1	3							561		500		2		3	2	2	1	1	9	2	2	2	2													04	8
08	0000287	1	2	41	03	2	1			03	02	01	01		09	1	3													3	2	2	1	1	9	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000288	1	1	5	02	2	2			04	02	03	04		01	4	3													3	3	3	2	3	3	3	3	3	3													05	8
08	0000288	1	1	40	04	2	2	1	04	04	02	01	04			1	3													3	3	3	2	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000289	1	2	39	02	2	3			02	03	01	02			1	3													5	2	3	2	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000289	1	1	9	04	2	3			02	03	03	02		01	4	3													5	2	3	2	3	3	3	3	3	3													05	8
08	0000290	4	2	77	01	1	0	1	01	01		01	01			3	1													6	3	3	3	3	3	3	2	3	3	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000291	4	1	51	02	2	0			02		01	01		09	1	2													1	3	3	2	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000293	4	2	77	01	1	0	1	01	01		01	00	1		3	1													3	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	8
08	0000294	4	1	73	02	3	0	1	02	02		01	02			3	4													4	3	2	3	2	3	3	1	3	3	1	2	1	2	2	2	2	2	2	2	2	3	05	8
08	0000295	4	2	64	01	3	0			03		06	03		04	3	4													4	3	3	3	3	3	3	3	3	3													03	8
08	0000295	4	1	32	03	3	0			03		01	03			2	4													4	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	8
08	0000296	4	1	54	02	4	0	1	02	01		02	01		05	1	3							473		543		1		5	3	3	3	3	3	3	3	3	3													05	8
08	0000296	4	1	18	04	4	0			01		03	01		05	2	3													5	3	3	3	3	3	3	3	3	3													05	8
08	0000297	4	1	18	02	2	0			01		03	01		06	4	5													5	3	3	1	1	3	3	2	3	3													04	8
08	0000298	4	2	68	02	2	0			02		01	02			3	2													4	3	3	3	2	3	3	2	3	3	2	2	1	2	2	2	2	2	2	2	2		03	8
08	0000299	4	2	43	02	2	0			01		02	02		05	1	2													1	3	3	2	2	3	2	1	3	3													04	8
08	0000301	4	1	68	01	1	0	1	01	01		01	01			3	1													9	3	3	3	2	3	3	3	2	3	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000302	4	2	76	02	2	0			01		02	01		04	3	2													5	3	3	2	3	3	3	3	3	3													03	8
08	0000303	4	2	63	02	2	0			01		02	01		09	6	2													4	3	3	2	3	3	3	3	2	3													05	8
08	0000304	4	2	79	02	2	0			01		02	02		04	3	2													5	2	3	2	2	2	3	2	1	3	2	2	1	2	2	2	2	2	2	2	2		02	8
08	0000305	4	2	72	02	3	0			01		02	01		04	6	4													5	3	3	3	2	3	3	2	1	2													04	8
08	0000306	4	1	53	01	4	0	1	01	02		02	02		08	1	3							432		751		1		4	3	3	1	2	3	3	2	3	3													04	8
08	0000306	4	1	25	03	4	0			02		03	02		08	2	3													4	3	3	1	2	3	3	2	3	3													04	8
08	0000307	4	1	58	01	5	0	1	01	03		06	03		05	1	3							152		815		1		5	3	3	3	3	3	3	3	3	3													05	8
08	0000307	4	2	23	03	5	0			03		01	03			4	3													5	3	3	3	3	3	3	3	3	3	1	2	2	2	1	2	1	2	2	2	2	1	05	8
08	0000307	4	2	16	05	5	0			03		07	03		05	4	3													5	3	3	3	3	3	3	3	3	3													05	8
08	0000309	6	1	43	01	2	1	1	01	01	03	01	01			1	3													6	3	3	2	2	3	3	2	3	3	1	2	2	2	2	2	2	2	2	2	2		02	8
08	0000309	6	1	2	03	2	1			01	03	03	01		01	7	3													6	3	3	2	2	3	3	2	3	3													02	8
08	0000310	6	1	80	02	2	0			01		02	01		03	3	2													6	3	3	3	3	3	3	3	3	3													03	8
08	0000311	6	2	80	02	2	0			02		01	02			6	2													6	3	2	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		02	8
08	0000312	6	2	76	02	3	0			03		07	02		03	3	8													9	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		04	8
08	0000313	6	1	58	01	3	0	1	01	02		02	02		05	1	3							452		740		1		4	3	3	2	3	3	3	2	3	3													04	8
08	0000313	6	2	24	04	3	0			02		03	02		05	2	3													4	3	3	2	3	3	3	2	3	3													04	8
08	0000314	6	2	65	02	5	0			05		06	05		04	6	4													3	3	3	3	3	3	3	3	3	3													05	8
08	0000314	6	1	36	04	5	0			05		07	05		05	1	4													3	3	3	3	3	3	3	3	3	3													05	8
08	0000315	6	1	64	01	2	1	1	01	02	03	02	02		04	1	3							016		951		1		6	3	3	3	3	3	3	3	3	3													03	8
08	0000315	6	1	6	03	2	1			02	03	03	02		01	4	3													6	3	3	3	3	3	3	3	3	3													03	8
08	0000317	6	1	62	01	2	0	1	01	01		01	02		05	1	2													5	3	3	1	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		03	8
08	0000318	6	2	53	01	3	0			03		02	03		09	2	3													3	3	3	2	3	3	3	2	2	3													05	8
08	0000318	6	1	59	03	3	0	1	03	03		01	03			1	3													3	3	3	2	3	3	3	2	2	3	1	2	2	2	2	2	2	2	2	2	2		05	8
08	0000319	6	2	52	02	3	1			01	04	02	01		05	6	3													5	3	3	2	2	3	3	3	3	3													02	8
08	0000319	6	2	12	04	3	1			01	04	03	01		05	4	3													5	3	3	2	2	3	3	3	3	3													02	8
08	0000321	6	1	87	01	2	0	1	01	01		01	01			3	2													4	3	2	1	3	3	3	2	3	3	2	2	1	2	2	2	2	2	2	2	2		02	8
08	0000322	6	2	90	01	2	0	1	01	02		06	02		02	3	6	1							970		910		1	6	3	3	2	3	3	3	3	3	3													02	8
08	0000323	6	1	63	01	2	0	1	01	01		01	01			1	2													6	3	3	1	2	3	3	3	2	3	1	2	2	2	2	2	2	2	2	2	2		01	8
08	0000324	6	1	61	01	2	0	1	01	02		02	02		04	5	2	1							310		131		2	1	3	3	2	3	3	3	3	3	3													05	8
08	0000325	6	1	57	01	3	0	1	01	03		06	03		04	1	3							012		611		1		5	3	3	1	2	3	3	3	3	3													02	8
08	0000325	6	1	22	03	3	0			03		01	03			2	3													5	3	3	1	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	8
08	0000326	6	2	53	02	3	0			02		01	02			1	3													3	3	3	1	3	3	3	3	1	3	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000327	6	1	57	01	3	0	1	01	01		01	01			1	3													4	3	3	1	2	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		03	8
08	0000327	6	1	20	03	3	0			01		03	01		08	2	3													4	3	3	1	2	3	3	3	3	3													03	8
08	0000329	4	1	79	01	1	0	1	01	01		01	01			3	1													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000330	4	1	33	02	2	0			02		01	01		08	1	6													9	2	2	2	1	3	3	2	3	2	1	2	1	2	2	2	2	2	2	2	2	1	01	8
08	0000331	4	1	47	02	2	0	1	02	02		01	02			1	2													3	3	3	2	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000333	4	1	52	01	4	0	1	01	03		06	01		05	1	3							201		814		1		5	3	3	2	2	3	3	2	3	1	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000333	4	1	21	03	4	0			03		01	01		08	4	3													5	3	3	2	2	3	3	2	3	1	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000334	4	1	36	01	2	3	1	01	01	03	01	01			2	3													6	3	3	2	3	3	3	3	3	2	2	1	2	2	1	2	2	1	2	2	2	2	03	8
08	0000334	4	1	0	03	2	3			01	03	03	01		01	7	3													6	3	3	2	3	3	3	3	3	2													03	8
08	0000334	4	1	6	05	2	3			01	03	03	01		01	4	3													6	3	3	2	3	3	3	3	3	2													03	8
08	0000335	4	2	41	02	2	1	1	02	02	03	01	02			1	3													3	3	3	2	3	3	3	3	1	1	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000336	4	2	57	01	3	1	1	01	01	04	01	02		05	1	7													6	3	3	2	3	3	3	2	3	1	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000336	4	2	26	03	3	1			01	04	03	02		07	1	7													6	3	3	2	3	3	3	2	3	1	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000337	4	2	46	01	2	2			01	02	01	01			2	3													4	2	2	2	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000337	4	1	46	03	2	2	1	03	01	02	02	01		04	1	3							421		719		1		4	2	2	2	1	3	2	1	2	2													04	8
08	0000338	4	1	43	01	3	2	1	01	01	05	01	01			1	3													5	2	3	3	2	9	9	1	1	2	1	2	2	2	2	2	2	2	2	2	2		04	8
08	0000338	4	1	18	03	3	2			01	05	03	01		05	4	3													5	2	3	3	2	9	9	1	1	2													04	8
08	0000338	4	1	4	05	3	2			01	05	03	01		01	4	3													5	2	3	3	2	9	9	1	1	2													04	8
08	0000339	4	1	33	02	2	0			01		03	01		04	1	6													5	3	3	1	2	2	3	2	2	3													99	8
08	0000341	4	2	90	01	1	0	1	01	01		01	00	1		3	1													5	3	3	3	2	3	3	3	3	3	2	2	1	2	2	2	2	1	2	2	2	3	01	8
08	0000342	4	2	86	02	2	0			02		01	02			3	2													6	3	3	1	1	3	3	1	3	2	2	2	1	2	2	2	2	2	2	2	2		01	8
08	0000343	4	1	16	02	2	0			01		03	01		05	4	5													6	3	3	2	3	3	3	3	3	3													01	8
08	0000344	4	1	50	02	2	1	1	02	01	03	02	01		03	1	3							412		960		1		6	3	3	2	3	3	3	1	3	3													01	8
08	0000345	6	2	32	01	1	0	1	01	01		01	01			2	1													2	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		03	8
08	0000347	6	1	65	01	1	0	1	01	01		01	01			1	1													5	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	8
08	0000349	6	2	63	01	2	0			01		01	02		04	1	2													5	3	3	3	3	3	3	3	3	2	1	2	1	2	2	2	2	2	2	2	2	1	02	8
08	0000350	6	2	51	01	4	0			04		02	01		08	2	3													3	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		05	8
08	0000350	6	1	16	03	4	0			04		03	01		04	4	3													3	3	3	3	3	3	3	3	3	3	2	1	2	2	2	2	2	2	2	2	2		05	8
08	0000351	6	1	64	01	2	0	1	01	02		02	01		05	1	2							842		719		1		4	3	3	3	3	3	3	3	3	3	1	2	2	2	2	2	2	2	2	2	2		02	8
08	0000352	6	1	84	01	2	0	1	01	01		01	01			3	2													5	3	3	3	3	3	3	3	3	3	2	2	1	2	2	2	2	2	2	2	2		03	8
08	0000353	6	1	73	01	2	0	1	01	02		02	02		03	3	2	1							842		593		1	3	2	2	2	2	2	2	2	2	2													04	8
08	0000354	6	1	63	01	4	0			02		04	03		03	5	4													3	3	3	3	3	3	3	3	3	3	1	2	1	2	2	2	2	2	2	2	2	1	05	8
