"CCAA"	"IDENTHOGAR"	"ESTRATO"	"SEXO_i"	"EDAD_i"	"NORDEN_Ai"	"NORDEN_Mi"	"NADULTOS"	"NMENORES"	"A7_1_i"	"NORDEN_Pref"	"A7_2"	"A8_1_i"	"A8_2_i"	"NORINF"	"A9_otra"	"A10_i"	"A11_i"	"A12"	"B13"	"B14"	"B15_2"	"B16_2"	"B17"	"B18"	"B19a_2"	"B19b_2"	"B20a_2"	"B20b_2"	"B21a"	"B21b"	"FACTORHOGAR"	"CLASE_PR"	"D23_1"	"D23_2"	"D23_3"	"D23_4"	"D23_5"	"D23_6"	"D23_7"	"D23_8"	"D23_9"	"D23_10"	"D23_11"	"D24"	"D26"
"06"	"04431091"	"6"	"1"	50	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"08"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	295.805	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04431091"	"6"	"2"	44	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"05"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	295.805	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04431101"	"6"	"2"	64	"01"	"  "	3	0	"1"	"01"	"02"	"2"	"06"	"01"	" "	"05"	"3"	"6"	"1"	" "	"   "	"   "	" "	" "	"   "	"970"	"   "	"583"	" "	"1"	254.424	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"06"	"04431101"	"6"	"1"	43	"02"	"  "	3	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"08"	"1"	"6"	"1"	" "	"   "	"   "	" "	" "	"   "	"970"	"   "	"583"	" "	"1"	254.424	"6"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"05"
"06"	"04431101"	"6"	"1"	36	"03"	"  "	3	0	"2"	"01"	"02"	"2"	"07"	"01"	" "	"07"	"1"	"6"	"1"	" "	"   "	"   "	" "	" "	"   "	"970"	"   "	"583"	" "	"1"	254.424	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"06"	"04431121"	"6"	"1"	44	"01"	"  "	2	1	"2"	"02"	"02"	"2"	"02"	"02"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	418.213	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04431121"	"6"	"2"	36	"02"	"  "	2	1	"1"	"02"	"02"	"1"	"01"	"02"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	418.213	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04431121"	"6"	"2"	3	"  "	"51"	2	1	"2"	"02"	"02"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	418.213	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04431131"	"6"	"1"	80	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"05"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	224.558	"6"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04431131"	"6"	"2"	72	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"04"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	224.558	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04432011"	"5"	"1"	51	"01"	"  "	3	0	"1"	"01"	"03"	"2"	"06"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"291"	"   "	"731"	"   "	"1"	" "	284.692	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"06"	"04432011"	"5"	"2"	48	"02"	"  "	3	0	"2"	"01"	"03"	"2"	"06"	"02"	" "	"05"	"6"	"3"	" "	" "	"   "	"   "	" "	" "	"291"	"   "	"731"	"   "	"1"	" "	284.692	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"06"	"04432011"	"5"	"2"	21	"03"	"  "	3	0	"2"	"01"	"03"	"1"	"01"	"02"	" "	"06"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"291"	"   "	"731"	"   "	"1"	" "	284.692	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"06"	"04432031"	"5"	"2"	84	"01"	"  "	3	0	"2"	"02"	"02"	"2"	"06"	"02"	" "	"04"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	141.909	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04432031"	"5"	"1"	62	"02"	"  "	3	0	"1"	"02"	"02"	"1"	"01"	"02"	" "	"08"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	141.909	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
"06"	"04432031"	"5"	"2"	54	"03"	"  "	3	0	"2"	"02"	"02"	"2"	"07"	"02"	" "	"06"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	141.909	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04432041"	"5"	"1"	52	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	229.753	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04432061"	"5"	"1"	58	"01"	"  "	4	0	"1"	"01"	"04"	"2"	"06"	"04"	" "	"04"	"3"	"3"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"833"	" "	"1"	285.63	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"06"	"04432061"	"5"	"2"	54	"02"	"  "	4	0	"2"	"01"	"04"	"2"	"06"	"04"	" "	"04"	"1"	"3"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"833"	" "	"1"	285.63	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"06"	"04432061"	"5"	"1"	28	"03"	"  "	4	0	"2"	"01"	"04"	"2"	"07"	"04"	" "	"09"	"1"	"3"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"833"	" "	"1"	285.63	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"03"
"06"	"04432061"	"5"	"2"	23	"04"	"  "	4	0	"2"	"01"	"04"	"1"	"01"	"04"	" "	"08"	"1"	"3"	"1"	" "	"   "	"   "	" "	" "	"   "	"412"	"   "	"833"	" "	"1"	285.63	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"06"	"04432071"	"5"	"2"	68	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	210.172	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04432091"	"5"	"2"	87	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"09"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	210.172	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04432101"	"5"	"2"	86	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	210.172	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04432111"	"5"	"1"	39	"01"	"  "	2	1	"1"	"01"	"01"	"1"	"01"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	290.379	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"06"	"04432111"	"5"	"2"	38	"02"	"  "	2	1	"2"	"01"	"01"	"2"	"02"	"02"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	290.379	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04432111"	"5"	"1"	5	"  "	"51"	2	1	"2"	"01"	"01"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	290.379	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04432121"	"5"	"2"	62	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"02"	" "	"05"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"812"	"   "	"921"	"   "	"1"	" "	212.857	"6"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04432121"	"5"	"1"	61	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"02"	" "	"05"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"812"	"   "	"921"	"   "	"1"	" "	212.857	"6"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04432131"	"5"	"2"	55	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"06"	"01"	" "	"06"	"2"	"5"	" "	" "	"   "	"   "	" "	"1"	"   "	"472"	"   "	"522"	" "	"1"	265.169	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"06"	"04432131"	"5"	"2"	17	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"01"	" "	"05"	"4"	"5"	" "	" "	"   "	"   "	" "	"1"	"   "	"472"	"   "	"522"	" "	"1"	265.169	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04432141"	"5"	"1"	42	"01"	"  "	2	2	"1"	"01"	"02"	"2"	"02"	"01"	" "	"04"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	365.184	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04432141"	"5"	"2"	39	"02"	"  "	2	2	"2"	"01"	"02"	"1"	"01"	"01"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	365.184	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"06"	"04432141"	"5"	"2"	8	"  "	"51"	2	2	"2"	"01"	"02"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	365.184	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04432141"	"5"	"1"	5	"  "	"52"	2	2	"2"	"01"	"02"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"433"	"   "	"723"	"   "	"1"	" "	365.184	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04432151"	"5"	"1"	39	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"07"	"5"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	276.54	"5"	"2"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04433011"	"5"	"1"	61	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"05"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	232.924	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04433011"	"5"	"2"	55	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"02"	" "	"05"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	232.924	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04433021"	"5"	"2"	51	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"02"	" "	"08"	"6"	"2"	" "	" "	"   "	"   "	" "	"1"	"   "	"801"	"   "	"594"	" "	"1"	219.889	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04433021"	"5"	"1"	51	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"02"	" "	"07"	"2"	"2"	" "	" "	"   "	"   "	" "	"1"	"   "	"801"	"   "	"594"	" "	"1"	219.889	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"06"	"04433031"	"5"	"1"	38	"01"	"  "	1	1	"1"	"01"	"01"	"1"	"01"	"01"	" "	"07"	"1"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	351.313	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04433031"	"5"	"2"	11	"  "	"51"	1	1	"2"	"01"	"01"	"2"	"03"	"01"	" "	"03"	"4"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	351.313	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"06"	"04433041"	"5"	"1"	42	"01"	"  "	2	2	"1"	"01"	"02"	"2"	"02"	"02"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"475"	"   "	"521"	"   "	"1"	" "	291.204	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04433041"	"5"	"2"	41	"02"	"  "	2	2	"2"	"01"	"02"	"1"	"01"	"02"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"475"	"   "	"521"	"   "	"1"	" "	291.204	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"06"	"04433041"	"5"	"1"	7	"  "	"51"	2	2	"2"	"01"	"02"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"475"	"   "	"521"	"   "	"1"	" "	291.204	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04433041"	"5"	"2"	10	"  "	"52"	2	2	"2"	"01"	"02"	"2"	"03"	"02"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"475"	"   "	"521"	"   "	"1"	" "	291.204	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04433071"	"5"	"1"	32	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	525.501	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04433081"	"5"	"1"	77	"01"	"  "	2	0	"1"	"01"	"02"	"2"	"02"	"02"	" "	"08"	"3"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"293"	"   "	"740"	" "	"1"	233.554	"4"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04433081"	"5"	"2"	76	"02"	"  "	2	0	"2"	"01"	"02"	"1"	"01"	"02"	" "	"04"	"6"	"2"	"1"	" "	"   "	"   "	" "	" "	"   "	"293"	"   "	"740"	" "	"1"	233.554	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04433121"	"5"	"2"	29	"01"	"  "	1	1	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"2"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	947.21	"5"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04433121"	"5"	"1"	6	"  "	"51"	1	1	"2"	"01"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"5"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	947.21	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"06"	"04433141"	"5"	"1"	56	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"08"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	292.075	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"06"	"04433151"	"5"	"1"	41	"01"	"  "	2	1	"1"	"01"	"01"	"1"	"01"	"02"	" "	"06"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	416.804	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"06"	"04433151"	"5"	"2"	40	"02"	"  "	2	1	"2"	"01"	"01"	"2"	"02"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	416.804	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04433151"	"5"	"2"	4	"  "	"51"	2	1	"2"	"01"	"01"	"2"	"03"	"02"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	416.804	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04434011"	"5"	"2"	84	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	239.825	"3"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04434021"	"5"	"1"	65	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"02"	"02"	" "	"04"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	205.086	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04434021"	"5"	"2"	53	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"02"	" "	"08"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	205.086	"3"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
"06"	"04434031"	"5"	"2"	65	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"1"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	239.825	"3"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"03"
"06"	"04434041"	"5"	"2"	47	"01"	"  "	2	1	"2"	"02"	"01"	"1"	"01"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"271"	"   "	"131"	"   "	"1"	" "	305.638	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"05"
"06"	"04434041"	"5"	"1"	45	"02"	"  "	2	1	"1"	"02"	"01"	"2"	"02"	"01"	" "	"09"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"271"	"   "	"131"	"   "	"1"	" "	305.638	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"06"	"04434041"	"5"	"1"	5	"  "	"51"	2	1	"2"	"02"	"01"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"271"	"   "	"131"	"   "	"1"	" "	305.638	"1"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"05"
"06"	"04434071"	"5"	"2"	37	"01"	"  "	2	2	"2"	"02"	"02"	"2"	"02"	"01"	" "	"09"	"2"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	396.157	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04434071"	"5"	"1"	37	"02"	"  "	2	2	"1"	"02"	"02"	"1"	"01"	"01"	" "	"07"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	396.157	"4"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04434071"	"5"	"2"	6	"  "	"51"	2	2	"2"	"02"	"02"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	396.157	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04434071"	"5"	"2"	3	"  "	"52"	2	2	"2"	"02"	"02"	"2"	"03"	"01"	" "	"01"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	396.157	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04434091"	"5"	"1"	57	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"07"	"01"	" "	"05"	"2"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	289.435	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04434091"	"5"	"1"	56	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"01"	" "	"05"	"1"	"8"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	289.435	"4"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"02"
"06"	"04434101"	"5"	"2"	60	"01"	"  "	2	0	"2"	"02"	"01"	"1"	"01"	"01"	" "	"05"	"2"	"2"	" "	" "	"   "	"   "	" "	" "	"494"	"   "	"843"	"   "	"1"	" "	242.889	"5"	"1"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
"06"	"04434101"	"5"	"1"	60	"02"	"  "	2	0	"1"	"02"	"01"	"2"	"02"	"01"	" "	"04"	"1"	"2"	" "	" "	"   "	"   "	" "	" "	"494"	"   "	"843"	"   "	"1"	" "	242.889	"5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04434111"	"5"	"1"	46	"01"	"  "	2	2	"1"	"01"	"01"	"1"	"01"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	203.495	"5"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"02"
"06"	"04434111"	"5"	"2"	44	"02"	"  "	2	2	"2"	"01"	"01"	"2"	"02"	"02"	" "	"08"	"1"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	203.495	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04434111"	"5"	"2"	11	"  "	"51"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	203.495	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04434111"	"5"	"2"	10	"  "	"52"	2	2	"2"	"01"	"01"	"2"	"03"	"02"	" "	"03"	"4"	"3"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	203.495	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"02"
"06"	"04434121"	"5"	"1"	64	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"06"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	257.785	"1"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"06"	"04434131"	"5"	"1"	62	"01"	"  "	2	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"08"	"3"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	242.889	"4"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"04"
"06"	"04434131"	"5"	"2"	62	"02"	"  "	2	0	"2"	"01"	"01"	"2"	"02"	"01"	" "	"05"	"6"	"2"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	242.889	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"04"
"06"	"04434141"	"5"	"1"	78	"01"	"  "	1	0	"1"	"01"	"01"	"1"	"01"	"01"	" "	"05"	"3"	"1"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	232.563	"5"	"2"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	" "	"01"
"06"	"04434151"	"5"	"2"	73	"01"	"  "	2	0	"2"	"02"	"02"	"2"	"06"	"01"	" "	"04"	"3"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	275.051	"9"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"01"
"06"	"04434151"	"5"	"1"	39	"02"	"  "	2	0	"1"	"02"	"02"	"1"	"01"	"01"	" "	"06"	"1"	"6"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	275.051	"6"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"3"	"01"
"06"	"04435011"	"6"	"1"	79	"01"	"  "	3	0	"1"	"01"	"01"	"1"	"01"	"02"	" "	"04"	"3"	"4"	" "	" "	"   "	"   "	" "	" "	"   "	"   "	"   "	"   "	" "	" "	166.621	"5"	"1"	"2"	"1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"1"	"04"
